###################################################################
# ERROR LOG
#  format: <time-stamp> | ERROR: <error details>\n<stack-trace>
#  stack-trace format: (at <stack-trace-method>\n)*
###################################################################
2020-05-06 13:24:27.9991 | register, (0, String, uname, itay, 1, String, pswd, E52B3E47E5C2961ECE0D2FCDA58D9DC6D053307770064ADEE182D101E94115EB, 2, String, fname, itay, 3, String, lname, b, 4, String, email, itay@gmail.com)
2020-05-06 13:37:59.6976 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, itay, 3, String, lname, dasdsad, 4, String, email, asdasd@fadsad)
2020-05-06 13:38:56.9637 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, hello, 3, String, lname, b, 4, String, email, adasd@ddd)
2020-05-06 15:22:12.9038 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, itay, 3, String, lname, bouganim, 4, String, email, itay@gmail.com)
2020-05-06 15:23:32.7689 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, itay, 3, String, lname, b, 4, String, email, itay@mail.com)
2020-05-06 15:25:43.4443 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, itay, 3, String, lname, b, 4, String, email, itay@mail.com)
2020-05-06 15:25:57.5254 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 15:35:03.6786 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, itay, 3, String, lname, b, 4, String, email, itay)
2020-05-06 15:35:14.7681 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, itay, 3, String, lname, b, 4, String, email, itay@mail.com)
2020-05-06 15:35:24.3279 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 15:38:39.4098 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, itay, 3, String, lname, b, 4, String, email, ita@mail.com)
2020-05-06 15:38:48.5649 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 15:40:50.3471 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, itay, 3, String, lname, b, 4, String, email, itay@mail.com)
2020-05-06 15:41:01.1022 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 15:49:27.4506 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, itay, 3, String, lname, bouganim, 4, String, email, itay@gmail.com)
2020-05-06 15:49:35.7886 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 16:41:16.8796 | register, (0, String, uname, Itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, Itay, 3, String, lname, Bouganim, 4, String, email, itay@mail.com)
2020-05-06 16:41:30.6448 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 16:41:41.9250 | login, (0, String, uname, Itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 16:47:03.2891 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, itay, 3, String, lname, b, 4, String, email, itay@mail.com)
2020-05-06 16:47:23.7103 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 16:48:20.9878 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, asdsa, 3, String, lname, fasdad, 4, String, email, adasd@dasdsd)
2020-05-06 16:48:57.7993 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 16:51:13.6989 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, i, 3, String, lname, b, 4, String, email, itay@mail.com)
2020-05-06 16:51:41.7552 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 16:52:39.4376 | logout, (0, Guid, userID, 00000000-0000-0000-0000-000000000000)
2020-05-06 16:52:43.2926 | logout, (0, Guid, userID, 00000000-0000-0000-0000-000000000000)
2020-05-06 16:55:24.4994 | logout, (0, Guid, userID, 00000000-0000-0000-0000-000000000000)
2020-05-06 16:55:26.9893 | logout, (0, Guid, userID, 00000000-0000-0000-0000-000000000000)
2020-05-06 17:01:12.4360 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, itay, 3, String, lname, b, 4, String, email, itay@mail.com)
2020-05-06 17:01:23.7499 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 17:01:32.5272 | logout, (0, Guid, userID, 4a429f86-4eb2-4021-a350-9616e8a52118)
2020-05-06 17:01:47.6155 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 17:02:08.6326 | logout, (0, Guid, userID, 4a429f86-4eb2-4021-a350-9616e8a52118)
2020-05-06 17:02:44.1824 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, itay, 3, String, lname, b, 4, String, email, itay@mail)
2020-05-06 17:02:54.3001 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 18:35:40.7210 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 18:37:21.4508 | login, (0, String, uname, asdsad, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 18:37:44.1995 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, itay, 3, String, lname, b, 4, String, email, adasd@dasda)
2020-05-06 18:37:57.8453 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 19:35:22.8190 | logout, (0, Guid, userID, 7697bf22-a9c0-4257-8407-9a6d967ee2d6)
2020-05-06 19:35:41.1810 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 19:37:32.7641 | logout, (0, Guid, userID, 7697bf22-a9c0-4257-8407-9a6d967ee2d6)
2020-05-06 19:56:52.8271 | register, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932, 2, String, fname, itay, 3, String, lname, b, 4, String, email, itay@mail.com)
2020-05-06 19:57:04.0813 | login, (0, String, uname, itay, 1, String, pswd, F81311D28296F01F5A8527629486F7F53CF87C57C4B8F23152CEA1C1AFA11932)
2020-05-06 19:59:08.2653 | openStore, (0, String, name, itay, 1, DiscountPolicy, discountPolicy, ECommerceSystem.DomainLayer.StoresManagement.DiscountPolicy, 2, PurchasePolicy, purchasePolicy, ECommerceSystem.DomainLayer.StoresManagement.PurchasePolicy)
2020-05-06 20:01:24.5824 | openStore, (0, String, name, dsfsdf, 1, DiscountPolicy, discountPolicy, ECommerceSystem.DomainLayer.StoresManagement.DiscountPolicy, 2, PurchasePolicy, purchasePolicy, ECommerceSystem.DomainLayer.StoresManagement.PurchasePolicy)
2020-05-06 20:01:39.5502 | openStore, (0, String, name, dsfsdf3213, 1, DiscountPolicy, discountPolicy, ECommerceSystem.DomainLayer.StoresManagement.DiscountPolicy, 2, PurchasePolicy, purchasePolicy, ECommerceSystem.DomainLayer.StoresManagement.PurchasePolicy)
2020-05-06 20:01:47.5284 | openStore, (0, String, name, dsfsdf, 1, DiscountPolicy, discountPolicy, ECommerceSystem.DomainLayer.StoresManagement.DiscountPolicy, 2, PurchasePolicy, purchasePolicy, ECommerceSystem.DomainLayer.StoresManagement.PurchasePolicy)
2020-05-06 20:02:21.3170 | openStore, (0, String, name, esdad, 1, DiscountPolicy, discountPolicy, ECommerceSystem.DomainLayer.StoresManagement.DiscountPolicy, 2, PurchasePolicy, purchasePolicy, ECommerceSystem.DomainLayer.StoresManagement.PurchasePolicy)
2020-05-06 20:04:15.6426 | openStore, (0, String, name, dasdas, 1, DiscountPolicy, discountPolicy, ECommerceSystem.DomainLayer.StoresManagement.DiscountPolicy, 2, PurchasePolicy, purchasePolicy, ECommerceSystem.DomainLayer.StoresManagement.PurchasePolicy)
2020-05-06 20:05:33.3376 | openStore, (0, String, name, dadsad, 1, DiscountPolicy, discountPolicy, ECommerceSystem.DomainLayer.StoresManagement.DiscountPolicy, 2, PurchasePolicy, purchasePolicy, ECommerceSystem.DomainLayer.StoresManagement.PurchasePolicy)
2020-05-06 20:06:31.0379 | logout, (0, Guid, userID, 79750f45-9d92-4307-b21a-cf82b755a785)
2020-05-06 20:06:34.7594 | logout, (0, Guid, userID, 79750f45-9d92-4307-b21a-cf82b755a785)
2020-05-06 20:06:36.7468 | logout, (0, Guid, userID, 79750f45-9d92-4307-b21a-cf82b755a785)
2020-05-06 20:06:38.1775 | logout, (0, Guid, userID, 79750f45-9d92-4307-b21a-cf82b755a785)
2020-05-06 20:06:39.2564 | logout, (0, Guid, userID, 79750f45-9d92-4307-b21a-cf82b755a785)
2020-05-06 20:06:46.2419 | logout, (0, Guid, userID, 79750f45-9d92-4307-b21a-cf82b755a785)
2020-05-06 20:06:47.6155 | logout, (0, Guid, userID, 79750f45-9d92-4307-b21a-cf82b755a785)
2020-05-06 20:06:58.0265 | logout, (0, Guid, userID, 79750f45-9d92-4307-b21a-cf82b755a785)
